"","SITE","SUBSITE","PLOT","YEAR","TRTMT","Latitude","WarmQuarterTemp","SppRich","row_number()","PlotTemp"
"691","BYLOT","BYLOT:MESPRAIRIE","59_2",2008,"CTL",73.15,35.3,5,691,34.3427308421396
"692","BYLOT","BYLOT:MESPRAIRIE","60_1",2008,"CTL",73.15,35.3,9,692,36.0288107219736
"693","BYLOT","BYLOT:MESPRAIRIE","60_2",2008,"CTL",73.15,35.3,5,693,38.2617118939416
"694","BYLOT","BYLOT:MESPRAIRIE","61_1",2008,"CTL",73.15,35.3,5,694,33.6021955541387
"695","BYLOT","BYLOT:MESPRAIRIE","61_2",2008,"CTL",73.15,35.3,5,695,35.2489248616473
"696","BYLOT","BYLOT:MESPRAIRIE","62_1",2008,"CTL",73.15,35.3,4,696,36.3957071521108
"697","BYLOT","BYLOT:MESPRAIRIE","62_2",2008,"CTL",73.15,35.3,5,697,35.0204477464134
"698","BYLOT","BYLOT:MESPRAIRIE","63_1",2008,"CTL",73.15,35.3,9,698,35.0387123573094
"699","BYLOT","BYLOT:MESPRAIRIE","63_2",2008,"CTL",73.15,35.3,6,699,38.4796169986831
"700","DOVRE","DOVRE:KUNTSHOE","GA57",2008,"CTL",62.3,82.5,10,700,80.8115380027856
"701","DOVRE","DOVRE:KUNTSHOE","GA60",2008,"CTL",62.3,82.5,4,701,83.2383461217024
"702","DOVRE","DOVRE:KUNTSHOE","GA62",2008,"CTL",62.3,82.5,7,702,81.974042139436
"703","DOVRE","DOVRE:KUNTSHOE","GA65",2008,"CTL",62.3,82.5,8,703,83.7103974951352
"704","DOVRE","DOVRE:KUNTSHOE","GA67",2008,"CTL",62.3,82.5,3,704,79.7819954200148
"705","DOVRE","DOVRE:KUNTSHOE","GA69",2008,"CTL",62.3,82.5,6,705,84.2384148467128
"706","DOVRE","DOVRE:KUNTSHOE","OTC10",2008,"OTC",62.3,82.5,8,706,80.4122630644903
"707","DOVRE","DOVRE:KUNTSHOE","OTC12",2008,"OTC",62.3,82.5,6,707,81.5300781269804
"708","DOVRE","DOVRE:KUNTSHOE","OTC15",2008,"OTC",62.3,82.5,10,708,82.1354792373584
"709","DOVRE","DOVRE:KUNTSHOE","OTC18",2008,"OTC",62.3,82.5,7,709,81.8790714786452
"710","DOVRE","DOVRE:KUNTSHOE","OTC19",2008,"OTC",62.3,82.5,6,710,81.6279014638193
"711","DOVRE","DOVRE:KUNTSHOE","OTC2",2008,"OTC",62.3,82.5,9,711,82.4782777318198
"712","DOVRE","DOVRE:KUNTSHOE","OTC23",2008,"OTC",62.3,82.5,6,712,80.600056408576
"713","DOVRE","DOVRE:KUNTSHOE","OTC4",2008,"OTC",62.3,82.5,11,713,83.8100518955855
"714","DOVRE","DOVRE:KUNTSHOE","OTC7",2008,"OTC",62.3,82.5,10,714,84.2282825692155
"715","DOVRE","DOVRE:KUNTSHOE","OTC8",2008,"OTC",62.3,82.5,3,715,83.0488005963712
"716","DOVRE","DOVRE:KUNTSHOE","UA27",2008,"CTLNG",62.3,82.5,5,716,80.3317263538642
"717","DOVRE","DOVRE:KUNTSHOE","UA29",2008,"CTLNG",62.3,82.5,8,717,83.2707570396402
"718","DOVRE","DOVRE:KUNTSHOE","UA32",2008,"CTLNG",62.3,82.5,10,718,81.02049772675
"719","DOVRE","DOVRE:KUNTSHOE","UA33",2008,"CTLNG",62.3,82.5,6,719,82.7403097653561
"720","DOVRE","DOVRE:KUNTSHOE","UA35",2008,"CTLNG",62.3,82.5,8,720,80.9540410502306
"721","DOVRE","DOVRE:KUNTSHOE","UA41",2008,"CTLNG",62.3,82.5,6,721,84.124898017155
"722","DOVRE","DOVRE:KUNTSHOE","UA43",2008,"CTLNG",62.3,82.5,5,722,83.8667264732238
"723","DOVRE","DOVRE:KUNTSHOE","UA44",2008,"CTLNG",62.3,82.5,7,723,83.6334927409022
"724","DOVRE","DOVRE:KUNTSHOE","UA48",2008,"CTLNG",62.3,82.5,11,724,83.6339114587434
"725","DOVRE","DOVRE:KUNTSHOE","UA50",2008,"CTLNG",62.3,82.5,3,725,80.5460702089586
"726","ENDALEN","ENDALEN:BIS-H","BIS-H1",2009,"CTL",78.18557,39.75,7,726,40.3063154050853
"727","ENDALEN","ENDALEN:BIS-H","BIS-H2",2009,"CTL",78.18557,39.75,9,727,38.4443545055238
"728","ENDALEN","ENDALEN:BIS-H","BIS-H3",2009,"CTL",78.18557,39.75,7,728,40.0970367627562
"729","ENDALEN","ENDALEN:BIS-H","BIS-H4",2009,"CTL",78.18557,39.75,6,729,39.1410231960898
"730","ENDALEN","ENDALEN:BIS-H","BIS-H5",2009,"CTL",78.18557,39.75,5,730,38.0257753556383
"731","ENDALEN","ENDALEN:BIS-L","BIS-L1",2009,"OTC",78.18557,40.75,7,731,40.8340276575339
"732","ENDALEN","ENDALEN:BIS-L","BIS-L10",2009,"CTL",78.18557,40.75,8,732,41.4275710171362
"733","ENDALEN","ENDALEN:BIS-L","BIS-L2",2009,"CTL",78.18557,40.75,7,733,41.2427029509164
"734","ENDALEN","ENDALEN:BIS-L","BIS-L3",2009,"CTL",78.18557,40.75,8,734,43.7211806885761
"735","ENDALEN","ENDALEN:BIS-L","BIS-L4",2009,"OTC",78.18557,40.75,5,735,41.3834125400658
"736","ENDALEN","ENDALEN:BIS-L","BIS-L5",2009,"OTC",78.18557,40.75,7,736,40.3253243707418
"737","ENDALEN","ENDALEN:BIS-L","BIS-L6",2009,"CTL",78.18557,40.75,8,737,38.8997013552907
"738","ENDALEN","ENDALEN:BIS-L","BIS-L7",2009,"OTC",78.18557,40.75,6,738,40.2297839372725
"739","ENDALEN","ENDALEN:BIS-L","BIS-L8",2009,"CTL",78.18557,40.75,6,739,41.169845603428
"740","ENDALEN","ENDALEN:BIS-L","BIS-L9",2009,"OTC",78.18557,40.75,9,740,38.6096025481498
"741","ENDALEN","ENDALEN:CAS-H","CAS-H1",2009,"CTL",78.18557,39.75,4,741,38.3337914412954
"742","ENDALEN","ENDALEN:CAS-H","CAS-H2",2009,"CTL",78.18557,39.75,7,742,40.4270548897794
"743","ENDALEN","ENDALEN:CAS-H","CAS-H3",2009,"CTL",78.18557,39.75,3,743,40.6163761316551
"744","ENDALEN","ENDALEN:CAS-H","CAS-H4",2009,"CTL",78.18557,39.75,5,744,39.3347974454558
"745","ENDALEN","ENDALEN:CAS-H","CAS-H5",2009,"CTL",78.18557,39.75,5,745,40.7747568960184
"746","ENDALEN","ENDALEN:CAS-L","CAS-L1",2009,"CTL",78.18557,40.75,6,746,39.1682920199109
"747","ENDALEN","ENDALEN:CAS-L","CAS-L10",2009,"CTL",78.18557,40.75,8,747,43.0472320066026
"748","ENDALEN","ENDALEN:CAS-L","CAS-L2",2009,"OTC",78.18557,40.75,6,748,42.3033607878749
"749","ENDALEN","ENDALEN:CAS-L","CAS-L3",2009,"CTL",78.18557,40.75,5,749,39.7306104576976
"750","ENDALEN","ENDALEN:CAS-L","CAS-L4",2009,"OTC",78.18557,40.75,6,750,40.6197141456793
"751","ENDALEN","ENDALEN:CAS-L","CAS-L5",2009,"OTC",78.18557,40.75,10,751,38.6905960619122
"752","ENDALEN","ENDALEN:CAS-L","CAS-L6",2009,"OTC",78.18557,40.75,7,752,39.4949506248019
"753","ENDALEN","ENDALEN:CAS-L","CAS-L7",2009,"CTL",78.18557,40.75,6,753,43.5144038350884
"754","ENDALEN","ENDALEN:CAS-L","CAS-L8",2009,"OTC",78.18557,40.75,7,754,38.7148973721775
"755","ENDALEN","ENDALEN:CAS-L","CAS-L9",2009,"CTL",78.18557,40.75,8,755,42.670057229317
"756","ENDALEN","ENDALEN:DRY-H","DRY-H1",2009,"CTL",78.18557,39.75,6,756,39.1406311337725
"757","ENDALEN","ENDALEN:DRY-H","DRY-H2",2009,"CTL",78.18557,39.75,8,757,39.1551645326294
"758","ENDALEN","ENDALEN:DRY-H","DRY-H3",2009,"CTL",78.18557,39.75,6,758,40.4046719719367
"759","ENDALEN","ENDALEN:DRY-H","DRY-H4",2009,"CTL",78.18557,39.75,10,759,39.5557902243837
"760","ENDALEN","ENDALEN:DRY-H","DRY-H5",2009,"CTL",78.18557,39.75,6,760,38.8641490814526
"761","ENDALEN","ENDALEN:DRY-L","DRY-L1",2009,"CTL",78.18557,40.75,8,761,40.3170647284984
"762","ENDALEN","ENDALEN:DRY-L","DRY-L10",2009,"OTC",78.18557,40.75,10,762,42.7486016564069
"763","ENDALEN","ENDALEN:DRY-L","DRY-L2",2009,"CTL",78.18557,40.75,9,763,41.0205936719522
"764","ENDALEN","ENDALEN:DRY-L","DRY-L3",2009,"OTC",78.18557,40.75,7,764,42.1325180199375
"765","ENDALEN","ENDALEN:DRY-L","DRY-L4",2009,"OTC",78.18557,40.75,7,765,41.252379289961
"766","ENDALEN","ENDALEN:DRY-L","DRY-L5",2009,"CTL",78.18557,40.75,9,766,36.5021251894151
"767","ENDALEN","ENDALEN:DRY-L","DRY-L6",2009,"OTC",78.18557,40.75,7,767,41.3384454875168
"768","ENDALEN","ENDALEN:DRY-L","DRY-L7",2009,"CTL",78.18557,40.75,9,768,41.0600622888624
"769","ENDALEN","ENDALEN:DRY-L","DRY-L8",2009,"CTL",78.18557,40.75,10,769,41.3495392143628
"770","ENDALEN","ENDALEN:DRY-L","DRY-L9",2009,"OTC",78.18557,40.75,8,770,40.8823303079429
"771","FAROE","FAROE:SORNFELLI","1",2008,"CTLNG",62.066667,71.9,14,771,71.089066007935
"772","FAROE","FAROE:SORNFELLI","1",2008,"OTC",62.066667,71.9,13,772,71.1544850957358
"773","FAROE","FAROE:SORNFELLI","10",2008,"OTC",62.066667,71.9,16,773,71.024675955431
"774","FAROE","FAROE:SORNFELLI","14",2008,"CTLNG",62.066667,71.9,8,774,73.4856374208714
"775","FAROE","FAROE:SORNFELLI","2",2008,"CTLNG",62.066667,71.9,13,775,71.0647577707757
"776","FAROE","FAROE:SORNFELLI","2",2008,"OTC",62.066667,71.9,15,776,70.1825738817992
"777","FAROE","FAROE:SORNFELLI","3",2008,"CTLNG",62.066667,71.9,14,777,73.0195620232244
"778","FAROE","FAROE:SORNFELLI","3",2008,"OTC",62.066667,71.9,16,778,70.9391102755136
"779","FAROE","FAROE:SORNFELLI","4",2008,"CTLNG",62.066667,71.9,15,779,74.3643152305576
"780","FAROE","FAROE:SORNFELLI","4",2008,"OTC",62.066667,71.9,11,780,73.7783857691655
"781","FAROE","FAROE:SORNFELLI","5",2008,"CTLNG",62.066667,71.9,15,781,72.9069253171005
"782","FAROE","FAROE:SORNFELLI","5",2008,"OTC",62.066667,71.9,16,782,69.6512369905444
"783","FAROE","FAROE:SORNFELLI","6",2008,"CTLNG",62.066667,71.9,14,783,72.4361761196983
"784","FAROE","FAROE:SORNFELLI","6",2008,"OTC",62.066667,71.9,18,784,70.8407191358137
"785","FAROE","FAROE:SORNFELLI","7",2008,"CTLNG",62.066667,71.9,17,785,70.9047134362665
"786","FAROE","FAROE:SORNFELLI","7",2008,"OTC",62.066667,71.9,15,786,72.7992749487065
"787","FAROE","FAROE:SORNFELLI","8",2008,"CTLNG",62.066667,71.9,15,787,73.190238595015
"788","FAROE","FAROE:SORNFELLI","8",2008,"OTC",62.066667,71.9,14,788,71.5047210697166
"789","FAROE","FAROE:SORNFELLI","9",2008,"CTLNG",62.066667,71.9,11,789,73.4212718801631
"790","FAROE","FAROE:SORNFELLI","9",2008,"OTC",62.066667,71.9,14,790,70.6202735942361
"791","GAVIA","GAVIA:POL","pc1",2014,"CTL",46.340556,46,6,791,47.1198985507699
"792","GAVIA","GAVIA:POL","pc2",2014,"CTL",46.340556,46,8,792,45.5620378759268
"793","GAVIA","GAVIA:POL","pc3",2014,"CTL",46.340556,46,3,793,42.813179881266
"794","GAVIA","GAVIA:POL","pc4",2014,"CTL",46.340556,46,6,794,45.3155702738006
"795","GAVIA","GAVIA:POL","pc5",2014,"CTL",46.340556,46,7,795,44.001390090722
"796","GAVIA","GAVIA:SAL","sc1",2014,"CTL",46.340556,46,3,796,45.9213857842785
"797","GAVIA","GAVIA:SAL","sc2",2014,"CTL",46.340556,46,10,797,47.3053639959552
"798","GAVIA","GAVIA:SAL","sc3",2014,"CTL",46.340556,46,8,798,47.1927625112019
"799","GAVIA","GAVIA:SAL","sc4",2014,"CTL",46.340556,46,6,799,44.2682233865014
"800","GAVIA","GAVIA:SAL","sc5",2014,"CTL",46.340556,46,9,800,45.7311725205179
"801","KLUANE","KLUANE:PIKA","KluaneControl1",2007,"CTL",61.21666667,71.15,18,801,70.4046021691477
"802","KLUANE","KLUANE:PIKA","KluaneControl4",2007,"CTL",61.21666667,71.15,17,802,70.638098282292
"803","KLUANE","KLUANE:PIKA","KluaneControl6",2007,"CTL",61.21666667,71.15,18,803,71.0685969878067
"804","KLUANE","KLUANE:PIKA","KluaneControl7",2007,"CTL",61.21666667,71.15,22,804,69.4164436997046
"805","KLUANE","KLUANE:PIKA","KluaneOTC1",2007,"OTC",61.21666667,71.15,17,805,72.8707303790355
"806","KLUANE","KLUANE:PIKA","KluaneOTC4",2007,"OTC",61.21666667,71.15,17,806,69.799807098389
"807","KLUANE","KLUANE:PIKA","KluaneOTC6",2007,"OTC",61.21666667,71.15,20,807,70.2320443511904
"808","KLUANE","KLUANE:PIKA","KluaneOTC7",2007,"OTC",61.21666667,71.15,18,808,70.1850934056063
"809","KYTALYK","KYTALYK:LAKEBED","CTL1",2012,"CTL",70.830638,76.75,6,809,75.3046266698991
"810","KYTALYK","KYTALYK:LAKEBED","CTL3",2012,"CTL",70.830638,76.75,9,810,79.9183470433507
"811","KYTALYK","KYTALYK:LAKEBED","CTL5",2012,"CTL",70.830638,76.75,6,811,77.2220554185761
"812","KYTALYK","KYTALYK:LAKEBED","CTL7",2012,"CTL",70.830638,76.75,10,812,74.9796906635367
"813","KYTALYK","KYTALYK:LAKEBED","CTL9",2012,"CTL",70.830638,76.75,4,813,79.3466509742822
"814","LATNJA","LATNJA:DRY_HEATH","C1",2008,"CTL",68.35572,68.45,6,814,67.394392798364
"815","LATNJA","LATNJA:DRY_HEATH","C2",2008,"CTL",68.35572,68.45,7,815,69.3784316772571
"816","LATNJA","LATNJA:DRY_HEATH","C3",2008,"CTL",68.35572,68.45,8,816,70.0612595166052
"817","LATNJA","LATNJA:DRY_HEATH","C4",2008,"CTL",68.35572,68.45,6,817,69.4741460114438
"818","LATNJA","LATNJA:DRY_HEATH","C5",2008,"CTL",68.35572,68.45,18,818,66.403749737789
"819","LATNJA","LATNJA:DRY_MEADOW","C1",2014,"CTL",68.35683,68.45,15,819,71.4658586775928
"820","LATNJA","LATNJA:DRY_MEADOW","C2",2014,"CTL",68.35683,68.45,22,820,68.6728520741421
"821","LATNJA","LATNJA:DRY_MEADOW","C3",2014,"CTL",68.35683,68.45,24,821,65.6783873807691
"822","LATNJA","LATNJA:DRY_MEADOW","C4",2014,"CTL",68.35683,68.45,20,822,67.9900665519562
"823","LATNJA","LATNJA:DRY_MEADOW","C5",2014,"CTL",68.35683,68.45,23,823,69.0813168127202
"824","LATNJA","LATNJA:TUSSOCK_TUNDRA","C1",2014,"CTL",68.3551536,68.45,5,824,70.2552076149779
"825","LATNJA","LATNJA:TUSSOCK_TUNDRA","C2",2014,"CTL",68.3551536,68.45,7,825,66.8071260862963
"826","LATNJA","LATNJA:TUSSOCK_TUNDRA","C3",2014,"CTL",68.3551536,68.45,8,826,69.0236199047399
"827","LATNJA","LATNJA:TUSSOCK_TUNDRA","C4",2014,"CTL",68.3551536,68.45,8,827,69.4660005120214
"828","LATNJA","LATNJA:TUSSOCK_TUNDRA","C5",2014,"CTL",68.3551536,68.45,11,828,70.3090972510193
"829","LATNJA","LATNJA:TUSSOCK_TUNDRA","OTC1",2014,"OTC",68.3551536,68.45,9,829,68.4014214479101
"830","LATNJA","LATNJA:TUSSOCK_TUNDRA","OTC2",2014,"OTC",68.3551536,68.45,9,830,67.739251431924
"831","LATNJA","LATNJA:TUSSOCK_TUNDRA","OTC3",2014,"OTC",68.3551536,68.45,9,831,66.2400965532318
"832","LATNJA","LATNJA:TUSSOCK_TUNDRA","OTC4",2014,"OTC",68.3551536,68.45,9,832,67.563135346438
"833","LATNJA","LATNJA:TUSSOCK_TUNDRA","OTC5",2014,"OTC",68.3551536,68.45,9,833,70.8541650135634
"834","LATNJA","LATNJA:WET_SEDGE","C1",2007,"CTL",68.3551536,68.45,21,834,69.1943444762761
"835","LATNJA","LATNJA:WET_SEDGE","C2",2007,"CTL",68.3551536,68.45,17,835,68.9079134464501
"836","LATNJA","LATNJA:WET_SEDGE","C3",2007,"CTL",68.3551536,68.45,19,836,65.655923357942
"837","LATNJA","LATNJA:WET_SEDGE","C4",2007,"CTL",68.3551536,68.45,18,837,69.8519113544698
"838","LATNJA","LATNJA:WET_SEDGE","C5",2007,"CTL",68.3551536,68.45,23,838,67.8830459097417
"839","NIWOT","NIWOT:BARREN_SADDLE","15",1997,"CTL",40.052686,76.35,12,839,75.7369412476352
"840","NIWOT","NIWOT:BARREN_SADDLE","25",1997,"CTL",40.052686,76.35,13,840,74.6177664618035
"841","NIWOT","NIWOT:BARREN_SADDLE","35",1997,"CTL",40.052686,76.35,12,841,75.6139553538475
"842","NIWOT","NIWOT:BARREN_SADDLE","37",1997,"CTL",40.052686,76.35,10,842,76.5887891589998
"843","NIWOT","NIWOT:BARREN_SADDLE","45",1997,"CTL",40.052686,76.35,10,843,76.791860909839
"844","NIWOT","NIWOT:BARREN_SADDLE","46",1997,"CTL",40.052686,76.35,6,844,76.9070954997183
"845","NIWOT","NIWOT:BARREN_SADDLE","5",1997,"CTL",40.052686,76.35,11,845,75.0443428837935
"846","NIWOT","NIWOT:BARREN_SADDLE","55",1997,"CTL",40.052686,76.35,7,846,75.2714032817995
"847","NIWOT","NIWOT:BARREN_SADDLE","65",1997,"CTL",40.052686,76.35,8,847,78.3270345113276
"848","NIWOT","NIWOT:DRY MEADOW_SADDLE","18",1997,"CTL",40.05473,76.35,11,848,78.0912927486839
"849","NIWOT","NIWOT:DRY MEADOW_SADDLE","28",1997,"CTL",40.05473,76.35,16,849,75.2630017029226
"850","NIWOT","NIWOT:DRY MEADOW_SADDLE","30",1997,"CTL",40.05473,76.35,12,850,75.7007333058466
"851","NIWOT","NIWOT:DRY MEADOW_SADDLE","39",1997,"CTL",40.05473,76.35,12,851,75.3212033774819
"852","NIWOT","NIWOT:DRY MEADOW_SADDLE","40",1997,"CTL",40.05473,76.35,14,852,77.3005990495837
"853","NIWOT","NIWOT:DRY MEADOW_SADDLE","48",1997,"CTL",40.05473,76.35,13,853,74.835064739818
"854","NIWOT","NIWOT:DRY MEADOW_SADDLE","49",1997,"CTL",40.05473,76.35,17,854,75.7086640599711
"855","NIWOT","NIWOT:DRY MEADOW_SADDLE","50",1997,"CTL",40.05473,76.35,17,855,74.7108237350728
"856","NIWOT","NIWOT:DRY MEADOW_SADDLE","59",1997,"CTL",40.05473,76.35,14,856,77.3410953579197
"857","NIWOT","NIWOT:DRY MEADOW_SADDLE","69",1997,"CTL",40.05473,76.35,11,857,73.466523220436
"858","NIWOT","NIWOT:DRY MEADOW_SADDLE","70",1997,"CTL",40.05473,76.35,12,858,77.7864866286883
"859","NIWOT","NIWOT:DRY MEADOW_SADDLE","78",1997,"CTL",40.05473,76.35,18,859,74.773429208257
"860","NIWOT","NIWOT:DRY MEADOW_SADDLE","84",1997,"CTL",40.05473,76.35,13,860,76.1096196994013
"861","NIWOT","NIWOT:DRY MEADOW_SADDLE","86",1997,"CTL",40.05473,76.35,17,861,73.6222402746062
"862","NIWOT","NIWOT:DRY MEADOW_SADDLE","87",1997,"CTL",40.05473,76.35,13,862,76.686846326184
"863","NIWOT","NIWOT:DRY MEADOW_SADDLE","88",1997,"CTL",40.05473,76.35,13,863,76.0705712739468
"864","NIWOT","NIWOT:DRY MEADOW_SADDLE","9",1997,"CTL",40.05473,76.35,10,864,78.8880423089048
"865","NIWOT","NIWOT:FELLFIELD_SADDLE","10",1997,"CTL",40.052,76.35,20,865,75.5873712090985
"866","NIWOT","NIWOT:FELLFIELD_SADDLE","19",1997,"CTL",40.052,76.35,19,866,76.8257941003639
"867","NIWOT","NIWOT:FELLFIELD_SADDLE","20",1997,"CTL",40.052,76.35,16,867,75.2811786239998
"868","NIWOT","NIWOT:FELLFIELD_SADDLE","29",1997,"CTL",40.052,76.35,21,868,77.4112249913377
"869","NIWOT","NIWOT:FELLFIELD_SADDLE","51",1997,"CTL",40.052,76.35,15,869,73.8284145920513
"870","NIWOT","NIWOT:FELLFIELD_SADDLE","81",1997,"CTL",40.052,76.35,17,870,75.6459483575388
"871","NIWOT","NIWOT:FELLFIELD_SADDLE","82",1997,"CTL",40.052,76.35,25,871,76.4859690469187
"872","NIWOT","NIWOT:KLEIN","75-1C",2000,"CTL",40.0533568,77.75,22,872,77.002218920111
"873","NIWOT","NIWOT:KLEIN","75-1E",2000,"OTC",40.0533568,77.75,23,873,76.8335936193731
"874","NIWOT","NIWOT:KLEIN","75-2C",2000,"CTL",40.0533568,77.75,26,874,79.1488134275387
"875","NIWOT","NIWOT:KLEIN","75-2E",2000,"OTC",40.0533568,77.75,26,875,76.3532811959839
"876","NIWOT","NIWOT:KLEIN","75-3C",2000,"CTL",40.0533568,77.75,23,876,78.2400706074441
"877","NIWOT","NIWOT:KLEIN","75-3E",2000,"OTC",40.0533568,77.75,21,877,76.2704861197201
"878","NIWOT","NIWOT:KLEIN","75-4C",2000,"CTL",40.0533568,77.75,20,878,76.4532656266666
"879","NIWOT","NIWOT:KLEIN","75-4E",2000,"OTC",40.0533568,77.75,21,879,80.0604107797264
"880","NIWOT","NIWOT:KLEIN","75-5C",2000,"CTL",40.0533568,77.75,23,880,79.0191918939597
"881","NIWOT","NIWOT:KLEIN","75-5E",2000,"OTC",40.0533568,77.75,21,881,76.2162504067497
"882","NIWOT","NIWOT:MOIST MEADOW_SADDLE","12",1997,"CTL",40.052286,76.35,11,882,74.9753462900897
"883","NIWOT","NIWOT:MOIST MEADOW_SADDLE","14",1997,"CTL",40.052286,76.35,11,883,75.8476849926642
"884","NIWOT","NIWOT:MOIST MEADOW_SADDLE","17",1997,"CTL",40.052286,76.35,21,884,74.1745810425256
"885","NIWOT","NIWOT:MOIST MEADOW_SADDLE","2",1997,"CTL",40.052286,76.35,9,885,74.0014754295546
"886","NIWOT","NIWOT:MOIST MEADOW_SADDLE","21",1997,"CTL",40.052286,76.35,13,886,77.0914858578344
"887","NIWOT","NIWOT:MOIST MEADOW_SADDLE","22",1997,"CTL",40.052286,76.35,6,887,77.7207772320389
"888","NIWOT","NIWOT:MOIST MEADOW_SADDLE","26",1997,"CTL",40.052286,76.35,14,888,74.6374819870933
"889","NIWOT","NIWOT:MOIST MEADOW_SADDLE","27",1997,"CTL",40.052286,76.35,14,889,75.73025886383
"890","NIWOT","NIWOT:MOIST MEADOW_SADDLE","3",1997,"CTL",40.052286,76.35,8,890,74.1424406407607
"891","NIWOT","NIWOT:MOIST MEADOW_SADDLE","31",1997,"CTL",40.052286,76.35,12,891,74.5997722118239
"892","NIWOT","NIWOT:MOIST MEADOW_SADDLE","33",1997,"CTL",40.052286,76.35,16,892,76.9683817069375
"893","NIWOT","NIWOT:MOIST MEADOW_SADDLE","36",1997,"CTL",40.052286,76.35,10,893,74.8816871185053
"894","NIWOT","NIWOT:MOIST MEADOW_SADDLE","38",1997,"CTL",40.052286,76.35,15,894,78.3498765918666
"895","NIWOT","NIWOT:MOIST MEADOW_SADDLE","4",1997,"CTL",40.052286,76.35,14,895,75.5102724147915
"896","NIWOT","NIWOT:MOIST MEADOW_SADDLE","43",1997,"CTL",40.052286,76.35,13,896,76.4978738923713
"897","NIWOT","NIWOT:MOIST MEADOW_SADDLE","44",1997,"CTL",40.052286,76.35,7,897,75.6113255770171
"898","NIWOT","NIWOT:MOIST MEADOW_SADDLE","52",1997,"CTL",40.052286,76.35,12,898,77.5943040235105
"899","NIWOT","NIWOT:MOIST MEADOW_SADDLE","53",1997,"CTL",40.052286,76.35,12,899,75.6003483800811
"900","NIWOT","NIWOT:MOIST MEADOW_SADDLE","58",1997,"CTL",40.052286,76.35,24,900,77.2435094735887
"901","NIWOT","NIWOT:MOIST MEADOW_SADDLE","60",1997,"CTL",40.052286,76.35,11,901,75.3245992385979
"902","NIWOT","NIWOT:MOIST MEADOW_SADDLE","61",1997,"CTL",40.052286,76.35,14,902,76.2666070126814
"903","NIWOT","NIWOT:MOIST MEADOW_SADDLE","64",1997,"CTL",40.052286,76.35,12,903,76.1292980221084
"904","NIWOT","NIWOT:MOIST MEADOW_SADDLE","67",1997,"CTL",40.052286,76.35,14,904,74.1094818644481
"905","NIWOT","NIWOT:MOIST MEADOW_SADDLE","72",1997,"CTL",40.052286,76.35,11,905,75.9269215309145
"906","NIWOT","NIWOT:MOIST MEADOW_SADDLE","73",1997,"CTL",40.052286,76.35,10,906,77.0454753775099
"907","NIWOT","NIWOT:MOIST MEADOW_SADDLE","75",1997,"CTL",40.052286,76.35,10,907,76.5532603617092
"908","NIWOT","NIWOT:MOIST MEADOW_SADDLE","79",1997,"CTL",40.052286,76.35,14,908,78.5368357406815
"909","NIWOT","NIWOT:MOIST MEADOW_SADDLE","8",1997,"CTL",40.052286,76.35,16,909,76.8765036745701
"910","NIWOT","NIWOT:MOIST MEADOW_SADDLE","80",1997,"CTL",40.052286,76.35,18,910,74.2399671160358
"911","NIWOT","NIWOT:MOIST MEADOW_SADDLE","85",1997,"CTL",40.052286,76.35,21,911,76.3135400357751
"912","NIWOT","NIWOT:ORDINATION_DRYMEADOW","11",2001,"CTL",40.05473,77.5,30,912,77.2366653693003
"913","NIWOT","NIWOT:ORDINATION_DRYMEADOW","2",2001,"CTL",40.05473,77.5,32,913,77.1329945056966
"914","NIWOT","NIWOT:ORDINATION_DRYMEADOW","26",2001,"CTL",40.05473,77.5,29,914,77.0538647016964
"915","NIWOT","NIWOT:ORDINATION_DRYMEADOW","28",2001,"CTL",40.05473,77.5,25,915,79.0747398463402
"916","NIWOT","NIWOT:ORDINATION_DRYMEADOW","29",2001,"CTL",40.05473,77.5,29,916,76.6525632984204
"917","NIWOT","NIWOT:ORDINATION_FELLFIELD","1",2001,"CTL",40.052,77.5,34,917,77.0486035341663
"918","NIWOT","NIWOT:ORDINATION_FELLFIELD","12",2001,"CTL",40.052,77.5,33,918,78.3668121030426
"919","NIWOT","NIWOT:ORDINATION_FELLFIELD","21",2001,"CTL",40.052,77.5,20,919,74.3933893816
"920","NIWOT","NIWOT:ORDINATION_FELLFIELD","22",2001,"CTL",40.052,77.5,25,920,80.3799004941769
"921","NIWOT","NIWOT:ORDINATION_FELLFIELD","27",2001,"CTL",40.052,77.5,26,921,75.9278463256495
"922","NIWOT","NIWOT:ORDINATION_MOISTMEADOW","10",2001,"CTL",40.052286,77.5,24,922,77.5859358430095
"923","NIWOT","NIWOT:ORDINATION_MOISTMEADOW","23",2001,"CTL",40.052286,77.5,15,923,78.0082776303619
"924","NIWOT","NIWOT:ORDINATION_MOISTMEADOW","3",2001,"CTL",40.052286,77.5,26,924,78.2928785012977
"925","NIWOT","NIWOT:ORDINATION_MOISTMEADOW","30",2001,"CTL",40.052286,77.5,16,925,75.7773268116698
"926","NIWOT","NIWOT:ORDINATION_MOISTMEADOW","4",2001,"CTL",40.052286,77.5,19,926,75.7144662327123
"927","NIWOT","NIWOT:ORDINATION_MOISTMEADOW","5",2001,"CTL",40.052286,77.5,22,927,76.5085756533489
"928","NIWOT","NIWOT:ORDINATION_MOISTMEADOW","6",2001,"CTL",40.052286,77.5,29,928,75.6297485845935
"929","NIWOT","NIWOT:ORDINATION_MOISTMEADOW","8",2001,"CTL",40.052286,77.5,23,929,78.3023920249174
